"lead_paragraph","datetime","_id","web_url"
"LEAD: Gov. Michael S. Dukakis came here today to bemoan the rise of foreign investment in the United States and to suggest that Senator Dan Quayle may be ''happy to hang a 'For Sale' sign on America'' but the Democrats are not.",1988-10-08 00:00:00,"4fd1a0818eb7c8105d6b56bf","http://www.nytimes.com/1988/10/08/us/ownership-of-a-speech-site-catches-dukakis-unawares.html"
"In 1968, a few weeks before we were going to be married, my husband-to-be looked at me and earnestly asked me to make three promises. ''Promise me we'll never be bourgeois; promise me we'll never be bogged down by possessions; promise me you'll never grow up.'' Just as earnestly, I answered him: ''I promise. '' I was 22, he was 25. For four years, we lived in our attic apartment surrounded by books, listening to music by candlelight, the air laced with incense. We drank copi ous amounts of wine, got stoned, ate Italian food. Our furniture was made up of castoffs; our funds were limited. I wore my hair long and wild. My earrings hungs down to my shoulders. On Sundays we we nt to museums.",1980-11-15 00:00:00,"4fd116338eb7c8105d5cd00e","http://select.nytimes.com/gst/abstract.html?res=9405E2D61E39F936A25752C1A966948260"
"The Consumer Price Index rose by seven-tenths of 1 percent in May, the Labor Department reported today, a result that economists took as further confirmation that inflationary pressures continue to ease. Although last month's advance was somewhat higher than in March and April, more than 80 percent of it was accounted for by the housing component, mainly reflecting higher mortgage interest rates and house prices. Excluding housing, which many critics say is improperly treated and measured by the index, the May rise was the same as the four-tenths of 1 percent increase recorded by the index in April. 'Evidence of Moderation' ''I think it's encouraging,'' said Thomas Lieser, an economist for the Security Pacific National Bank. ''This is continued evidence of moderation'' in the United States inflation rate.",1981-06-24 00:00:00,"4fd11b718eb7c8105d5d70d7","http://www.nytimes.com/1981/06/24/us/price-index-climbed-0.7-in-may-further-easing-of-inflation-is-seen.html"
"House Republicans on Wednesday offered a budget vision sharply at odds with the Democratic proposal, calling for sweeping tax cuts, major changes in Medicare and a suspension of the economic stimulus program. The Republican plan, introduced after days of ridicule from Democrats about the absence of an alternative to President Obama's proposal, would also freeze most domestic spending for five years, increase Pentagon spending, permanently extend the Bush-era tax breaks and eliminate any taxes on successful investments in 2010 as a way to spur the economy. Republicans said they would spend $4.8 trillion less than Democrats over 10 years.",2009-04-02 00:00:00,"4fd26efa8eb7c8105d82973f","http://www.nytimes.com/2009/04/02/us/politics/02budget.html"
"Producer prices climbed by six-tenths of 1 percent in May, ending a four-month streak of the sharpest producer price declines on record, the Government reported today. Rebounding gasoline prices and higher food costs led the increase in the Labor Department's Producer Price Index. Despite the reappearance of inflation for the first time this year in the index, overall producer prices were still 1.7 percent below the level of May 1985, department analysts said. Both Government and private economists said they did not expect a significant rekindling of inflation in the coming months, even if the end is in sight for sharp declines in energy prices.",1986-06-14 00:00:00,"4fd163988eb7c8105d64f418","http://www.nytimes.com/1986/06/14/business/producer-prices-jumped-0.6-in-may.html"
"Americans know, all too well, the pain unleashed by the Great Recession of 2007-9. Still the numbers on the loss of personal wealth during those years are staggering and say a lot about why the economic recovery has been so sluggish -- and why the government will need to do a lot more to turn things around. According to a new survey from the Federal Reserve, the median American family's net worth dropped by nearly 40 percent from 2007 to 2010 -- from $126,400 to $77,300 -- wiping out 18 years' worth of accumulated wealth. The crash in house prices accounted for most of that loss. Median family income, which was already edging down in the years before the recession, continued to decline, dropping from $49,600 in 2007 to $45,800 in 2010, about where it was in the mid-1990s.",2012-06-12 00:00:00,"4fdf794d32439115e30b79ed","http://www.nytimes.com/2012/06/13/opinion/the-beleaguered-middle-class-wealth-erased.html"
"To the Editor: Paul Krugman suggests that, like Captain Queeg, something is amiss with our president (column, March 14). His evidence? Unnamed pundits believe that Mr. Bush and his advisers have lost touch with reality. Many others, of course, believe that the president and his advisers are exceptionally clear-eyed about international realities.",2003-03-15 00:00:00,"4fd225e58eb7c8105d7ad709","http://www.nytimes.com/2003/03/15/opinion/l-an-administration-out-of-touch-789771.html"
"As he flew one night from Kansas City, Mo., to South Carolina a few days before the Feb. 3 primary, Senator John Edwards sensed a big moment in the offing, a nationally televised speech, win or lose, on a day that would determine whether his campaign could move forward. Aware of his potential audience, Mr. Edwards searched his mind for a way to drive home his message that the country had to remember those Americans who are struggling. An image came to him, that of a young, impoverished girl ''somewhere in America'' who ''will go to bed hungry, hoping and praying that tomorrow will not be as cold as today, because she doesn't have the coat to keep her warm.''",2004-02-10 00:00:00,"4fd23c0b8eb7c8105d7d0ebb","http://www.nytimes.com/2004/02/10/us/2004-campaign-north-carolina-senator-edwards-s-campaign-speech-mirrors-his-trial.html"
"To the Business Editor: In ''It's Time to Slay the Sacred Cows'', (Nov. 2) Professor William Nordhaus failed to list a major opportunity we Americans have to unfetter an important economic institution. I say it's high time we start allowing the market to reign within our universities and base the presence and pay of individual faculty members on the popularity of their courses.",1980-11-16 00:00:00,"4fd10fe58eb7c8105d5c4ec4","http://select.nytimes.com/gst/abstract.html?res=9900E4DD1F39F935A25752C1A966948260"
"The six major Democratic Presidential contenders vied for support before the A.F.L.-C.I.O. convention here today, pledging their commitment to the unemployed and the economically squeezed, hammering President Bush and promising drastic new measures to spur economic growth. Senator Tom Harkin of Iowa seemed to be the emotional favorite of the crowd, judging from the frequency and decibel level of applause when he railed against ""scab-hiring employers"" and promised to be a friend of labor in the White House. But many officials here said the race for organized labor was still wide open, particularly since it is unclear whether Gov. Mario M. Cuomo of New York will seek the Democratic nomination.",1991-11-13 00:00:00,"4fd19db88eb7c8105d6aff2c","http://www.nytimes.com/1991/11/13/us/democrats-court-labor-by-hammering-at-bush.html"
"This article was reported by David M. Herszenhorn, Stephen Labatonand Mark Landler, and written by Mr. Labaton. WASHINGTON -- Congressional Democrats began to set their own terms on Sunday for a plan to rescue the nation's financial institutions, including greater legislative oversight of the Treasury Department, more direct assistance for homeowners and limits on the pay of top executives whose firms seek help.",2008-09-22 00:00:00,"4fd27cc88eb7c8105d8436b9","http://www.nytimes.com/2008/09/22/business/22paulson.html"
"To the Editor: Re ''Income Inequality, Writ Larger'' (Economic View, June 10), which reported a study's finding that the top 1 percent of American earners reaped more than 17 percent of gross personal income:",2007-06-17 00:00:00,"4fd2b0bb8eb7c8105d8a0c26","http://query.nytimes.com/gst/fullpage.html?res=9502E3D9153FF934A25755C0A9619C8B63"
"FOR an organization renowned for telegraphing its intentions, the Federal Reserve has left a lot of investors scratching their heads. Some take recent remarks by its chairman, Ben S. Bernanke, as a sign that the next eventual move in interest rates will be up, while others are just as convinced that a cut is in store. But for the moment, at least, Wall Street is expecting the Fed to take no action. Instead, when policy makers meet on Tuesday, traders will be scouring the statement accompanying the Fed's announcement for fresh clues to the central bank's views on the economy and the direction of rates. Few will be forthcoming, one investment adviser predicts, so opinion is unlikely to solidify one way or the other.",2007-08-05 00:00:00,"4fd281848eb7c8105d84d496","http://www.nytimes.com/2007/08/05/business/yourmoney/05mark.html"
"The last time Colorado voted for a Democrat for President was back in 1964, when Lyndon B. Johnson was the candidate. The next time could be this November. President Bush is trailing Gov. Bill Clinton in this Rocky Mountain state, according to the most recent polls, and although there is still time for Mr. Bush to catch up, it will not be easy. He is widely seen here, even by some Republicans, as ""a failed President, out of ideas and out of steam,"" said Thomas Cronin, a professor at Colorado College and a leading authority on the Presidency.",1992-09-21 00:00:00,"4fd1b7a18eb7c8105d6deba2","http://www.nytimes.com/1992/09/21/us/1992-campaign-political-pulse-colorado-anti-bush-sentiment-could-break-colorado.html"
"LAS VEGAS -- Being single, Alyson Sheradin had no one to rely on when the financial crisis hit. She lost the considerable savings she had tucked away after selling her business in 2002, and struggled to find work as a business consultant, recently moving in with a friend in the suburbs who does not charge her rent.Ms. Sheradin, 49, a registered Libertarian, voted Republican in 2008. But now, as she weighs competing inclinations -- she believes Americans should have health care but is wary of President Obama 's plan; she bristles at burdens on small business but also at constraints on women's rights -- she is not so sure. ''I am definitely a swing vote,'' she said over a pizza lunch with single friends. ''I have no idea.''",2012-08-07 00:00:00,"50209cc01c22dfde670b4cdc","http://www.nytimes.com/2012/08/07/us/politics/in-weak-economy-an-opening-to-court-votes-of-single-women.html"
"Federal officials issued a raft of proposed and final rules this week aimed at shoring up the weakened financial markets and strengthening the eroding balance sheets of banks. With little notice, regulators at four agencies that oversee the nation's banks and savings associations on Monday and Tuesday proposed a significant change in accounting rules to bolster banks and encourage widespread industry consolidation by making them more attractive to prospective purchasers. The regulators and the Bush administration have decided to resort to further loosening of the accounting rules to try to get the industry through problems that some experts have attributed in large part to years of deregulation.",2008-09-18 00:00:00,"4fd2852d8eb7c8105d8551aa","http://www.nytimes.com/2008/09/18/business/18regulate.html"
"Unlike their counterparts in Congress, who are expecting a wave of Democratic Party victories on Election Day, lawmakers in statehouses across the country are finding there are as many opportunities for Republicans as Democrats. The bad news for Republicans in 2006, when Democrats surged to power and majority control in many legislative chambers, is now their good fortune as Democrats struggle to retain those gains.",2008-10-25 00:00:00,"4fd2b43a8eb7c8105d8a6520","http://www.nytimes.com/2008/10/25/us/politics/25states.html"
"A weak economy got a little lift Thursday with new data suggesting companies were not pursuing large layoffs. New applications for unemployment benefits declined for a second week after rising in the previous three. And more people signed contracts to buy homes.",2010-09-03 00:00:00,"4fd29f148eb7c8105d882361","http://www.nytimes.com/2010/09/03/business/economy/03econ.html"
"There is a widespread feeling among top corporate executives that President Reagan must - and eventually will - compromise with Congress in its demands for spending cuts and tax adjustments that would help close the $91.5 billion budget deficit projected for 1983. A re-evaluation of some of the basic elements of the President's economic program, they say, is essential if the recovery promised for late 1982 is to be either substantial or sustained. ''When there is enough at stake people will compromise, and there is enough at stake now,'' remarked Edward F. Gibbons, chairman of the F.W. Woolworth Company. ''We are at a point where people have to be sensible. The interest rate situation is becoming intolerable and unless we do something about the deficits causing that situation, any recovery will be anemic and short-lived.''",1982-03-05 00:00:00,"4fd11d7e8eb7c8105d5dbb90","http://www.nytimes.com/1982/03/05/business/pressure-for-budget-changes.html"
"To the Editor: One hopes Michael Marn's analysis of the factors reshaping economic realities in America (""Inflation: It's Not What It Used to Be,"" Viewpoints, Jan. 8) will catch the attention of the Federal Reserve and others who provide the micro impacts on our economy.",1995-02-05 00:00:00,"4fd1ecab8eb7c8105d73e5a4","http://www.nytimes.com/1995/02/05/business/l-outside-pressures-on-the-us-inflation-rate-161195.html"
"He crouched by a corner newsstand on the Upper West Side, a pathetic figure with his hand out. You've seen him a thousand times, him or countless other street people like him. You've also heard his cry: ''Can you spare any change?'' Nobody is likely to write a song about that man, certainly not those rappers who say they are social commentators yet seem obsessed with the baubles they wear and the women they bed.",2007-11-27 00:00:00,"4fd263f58eb7c8105d816d91","http://www.nytimes.com/2007/11/27/nyregion/27nyc.html"
"A rise in food and energy prices pushed up the index for consumer prices in the United States in September, although the increase was slower than in August, according to government statistics released on Wednesday. The report, from the Labor Department, showed that the overall Consumer Price Index rose 0.3 percent last month compared with a 0.4 percent increase in August. Gasoline prices rose at a faster pace, while the increase in food prices slowed.",2011-10-20 00:00:00,"4fd2ad778eb7c8105d89ac73","http://www.nytimes.com/2011/10/20/business/economy/us-consumer-inflation-subdued-housing-starts-up.html"
"Treasury Secretary John W. Snow said today that he saw no significant threat of deflation in the United States, three days after the Federal Reserve warned of a possible fall in inflation. ''I don't think the U.S. has any risk of being in any significant deflationary period,'' Mr. Snow told reporters. Any comparison with Japan, where prices have not risen since 1998, ''would be inappropriate,'' he said.",2003-05-10 00:00:00,"4fd22e128eb7c8105d7bbb0c","http://www.nytimes.com/2003/05/10/business/deflation-threat-dismissed.html"
"American industry cut production in May for the third consecutive month, the longest stretch of falling output since the final stages of the recession that ended in early 1991, the Federal Reserve said today. At the same time, the operating rate of the nation's factories, mines and utilities -- a widely followed gauge of inflation risk with a close correlation to short-term interest rates -- retreated for the fourth consecutive month, to a pace now below that of May 1994.",1995-06-16 00:00:00,"4fd1ce318eb7c8105d7061f0","http://www.nytimes.com/1995/06/16/business/us-factory-output-falls-in-3d-straight-decline.html"
"Do downturns create Democrats? The Great Depression certainly did: The generation that came of age in the 1930s has cleaved to the Democratic Party like no population before or since. And it makes intuitive sense that experiencing a recession at a formative age could inspire lifelong sympathy for the party of the welfare state and lifelong suspicion toward the party of free markets. In a recent paper, ''Growing Up In a Recession,'' Paola Giuliano, an assistant professor of economics at U.C.L.A., and Antonio Spilimbergo, an economist at the International Monetary Fund, offer statistics to back this intuition up. Looking at over 40 years of survey data, the authors report that Americans who experienced ''macroeconomic shocks'' between the ages of 18 and 25 were more worried about poverty and inequality across their voting lives, and more skeptical about the wisdom of the market.",2009-11-30 00:00:00,"4fd28c988eb7c8105d861579","http://www.nytimes.com/2009/11/30/opinion/30douthat.html"
"On Monday, Lawrence Summers, the head of the National Economic Council, responded to criticisms of the Obama administration's plan to subsidize private purchases of toxic assets. ''I don't know of any economist,'' he declared, ''who doesn't believe that better functioning capital markets in which assets can be traded are a good idea.'' Leave aside for a moment the question of whether a market in which buyers have to be bribed to participate can really be described as ''better functioning.'' Even so, Mr. Summers needs to get out more. Quite a few economists have reconsidered their favorable opinion of capital markets and asset trading in the light of the current crisis.",2009-03-27 00:00:00,"4fd29b7f8eb7c8105d87b40f","http://www.nytimes.com/2009/03/27/opinion/27krugman.html"
"FOR the last eight years, the nation's economic boom, which has made so many Americans rich and self-confident, has been noteworthy for those it has left out: the people at the bottom of the ladder. Suddenly, that's changed. Unemployment rates among blacks and Hispanic people, though still high compared with that for whites, are at or near record lows. Joblessness among high school dropouts has fallen to about half the rate in 1992. And wages for the lowest paid are rising faster than inflation for the first time in decades. That's important because the last generation produced an underclass of people so poor, discouraged and alienated that they were thought to exist almost outside the general economy. The conventional wisdom has been that the country could get richer or poorer, and the number of jobs could rise or fall, but a large swath of the poor would be left out.",1999-06-13 00:00:00,"4fd2214e8eb7c8105d7a594d","http://www.nytimes.com/1999/06/13/weekinreview/trickle-down-prosperity-how-low-the-boom-can-go.html"
"There has been plenty to criticize about President Obama's handling of the economy. Yet the overriding story of the past few years is not Mr. Obama's mistakes but the scorched-earth opposition of Republicans, who have done everything they can to get in his way -- and who now, having blocked the president's policies, hope to win the White House by claiming that his policies have failed. And this week's shocking refusal to implement debt relief by the acting director of the Federal Housing Finance Agency -- a Bush-era holdover the president hasn't been able to replace -- illustrates perfectly what's going on.",2012-08-02 00:00:00,"501bed271c22dfde670b3f46","http://www.nytimes.com/2012/08/03/opinion/krugman-debt-depression-demarco.html"
"Orders placed with United States factories declined in May from the previous month, suggesting that manufacturing is losing speed. Factory orders fell 1.6 percent, to a seasonally adjusted $333 billion after rising a revised seven-tenths of 1 percent in April, to $338.6 billion, previously reported as a 1.2 percent gain, the Commerce Department reported today. Slower demand for electrical equipment and aircraft and parts drove May's decline.",1998-07-03 00:00:00,"4fd1ec718eb7c8105d73dd93","http://www.nytimes.com/1998/07/03/business/orders-to-factories-fell-by-1.6-in-may.html"
"The stock market rose last week on news that generally wasn't very good but was still better than expected. On Friday, for example, the Labor Department disclosed that the United States economy shed 20,000 jobs in April, the fourth consecutive monthly decline. But because a loss of 80,000 jobs had been predicted by a consensus of Wall Street economists, the market rose on the news.",2008-05-04 00:00:00,"4fd277e38eb7c8105d839d01","http://www.nytimes.com/2008/05/04/business/04data.html"
"The start of construction on new housing in June fell 2.9 percent, to a seasonally adjusted annual rate of 1.75 million units, the Commerce Department reported today. The slight decline from the May level was entirely in the construction of single-family homes. Starts in this category were off 7 percent while construction starts on multifamily dwellings rose 5.2 percent. Housing starts have risen steadily since December, the start of the economic recovery, when they were at an annual rate of fewer than 1.3 million units. They jumped 19.5 percent from April to May, to an annual rate of 1.8 million units, the highest level in three-and-ahalf years, according to revised figures released today. The Government originally estimated the May increase as 19.1 percent, to an annual rate of 1.79 million units.",1983-07-20 00:00:00,"4fd139558eb7c8105d60d7db","http://www.nytimes.com/1983/07/20/business/june-starts-in-housing-down-2.9.html"
"To the Editor: ''Economists Make It Official: U.S. Is in Recession'' reads a Nov. 27 headline. This is no surprise to the women our foundation supports. The Sept. 11 attacks have taken a toll on the travel and hotel industries. Low-income women -- who often provide the only support for their families -- fill the majority of these jobs.",2001-12-03 00:00:00,"4fd2323c8eb7c8105d7c1da7","http://www.nytimes.com/2001/12/03/opinion/l-in-a-recession-449393.html"
"By 2008, Americans were disgusted with their government. They were sick of partisan gridlock and general incompetence. Along came Barack Obama offering to usher in a new era. It was time, he said, to put away childish things. There were actually two elements to the Obama campaign. First, he promised a less partisan government. Second, he promised a more activist government. His postpartisan style was accompanied by conventional Democratic policy substance. It was clear voters wanted the first element, but it was never clear how many wanted the second.",2010-02-12 00:00:00,"4fd2a6998eb7c8105d88f2fc","http://www.nytimes.com/2010/02/12/opinion/12brooks.html"
"When Vice President Joseph R. Biden Jr. held an economic-revival meeting in New York City on Tuesday, the most compelling witness was a window manufacturer from Queens who was invited less than 24 hours earlier. The witness, Steve Chen, the executive vice president of Crystal Window & Door Systems in Flushing, was the only one of the seven panelists flanking Mr. Biden who employs more than a dozen New Yorkers. Without him, the group that the vice president convened to showcase the benefits of federal stimulus spending and tax credits would have consisted of the vice president, another government official, four business operators from other states and an investor from Manhattan.",2009-06-03 00:00:00,"4fd2b5848eb7c8105d8a8649","http://www.nytimes.com/2009/06/03/nyregion/03biden.html"
"Senator John McCain is giving up on his efforts to win the state of Michigan, his campaign said Thursday, in the latest sign that the faltering economy has reshaped the presidential race and cost Mr. McCain support in crucial states. Ceding Michigan is a major blow to the McCain campaign, which had spent heavily on television commercials there and where Mr. McCain had campaigned repeatedly in the hopes that he could appeal to enough blue-collar voters, so-called Reagan Democrats and independent voters, to bring the state back into the Republican column in November.",2008-10-03 00:00:00,"4fd267de8eb7c8105d81ddd5","http://www.nytimes.com/2008/10/03/us/politics/03michigan.html"
"Depending on the outcome of the war in Iraq, its impact on the economy could range from a recession to a mild stimulant. The early indications for the economy, as for the war, had been good. Yesterday, however, a touch of trepidation dampened the mood.",2003-03-25 00:00:00,"4fd226738eb7c8105d7ae477","http://www.nytimes.com/2003/03/25/business/nation-war-economic-analysis-war-iraq-could-bring-us-recession-economic-growth.html"
"The first thing we do, let's kill all the spokesmen. Not really; but officials at both the White House and the Federal Reserve have been making things worse. On one side, we have Ari Fleischer et al. doing their best to spread panic, in the belief that fear sells tax cuts. On the other side, we have Fed officials offering upbeat assessments that, far from building confidence, only add to the sickening sense that the central bank doesn't get it. Monday's plunge in the markets was driven in part by more bad corporate news. But it also reflected the market's judgment about how the economy is doing. And despite the partial recovery yesterday, the case for really dramatic interest rate cuts has gotten considerably stronger.",2001-03-14 00:00:00,"4fd244a38eb7c8105d7df2de","http://www.nytimes.com/2001/03/14/opinion/reckonings-after-the-fall.html"
"After giving Wall Street a bad case of the jitters last week by suggesting that financial markets might be overvalued, Alan Greenspan, the chairman of the Federal Reserve, offered slightly more soothing comments today, and investors latched onto them to drive stock and bond prices sharply higher. In a speech to a group of economists this morning and in testimony before the House Banking Committee this afternoon, Mr. Greenspan said he did not know which way stock prices were headed and that the market would be overvalued only if analysts' projections for substantial earnings increases in the next few years proved wrong.",1997-03-06 00:00:00,"4fd1f8cb8eb7c8105d755049","http://www.nytimes.com/1997/03/06/business/greenspan-calms-market-and-stocks-soar.html"
"The Postal Service said its revenue for the last three months was nearly a half-billion dollars less than expected because mail volume continued to be flat. The Postal Service has struggled to deal with declining volume, a weak economy and the repercussions of the terrorist attacks in 2001, including anthrax-laden letters sent to lawmakers in Washington. Mail volume has dropped, in part, because more people are beginning to use electronic mail and bill-paying services, officials said. Postal revenue for the third quarter of the fiscal year was about $16 billion, $483 million below expectations, the Postal Service said.",2003-06-03 00:00:00,"4fd2422b8eb7c8105d7dab3d","http://www.nytimes.com/2003/06/03/us/national-briefing-washington-they-ve-got-less-mail.html"
"Despite President Bush's colossal job approval ratings, many Republicans who are running in the midterm elections next year say they do not expect him, even if he remains enormously popular, to help their own campaigns. If anything, some Republican lawmakers and strategists fear that the war and Mr. Bush's desire to appear bipartisan could prevent him from doing much to benefit them next year. And they are worried that the sagging economy -- underscored by the surge in unemployment announced this week -- could eclipse the war as a political issue and that voters could blame the Republicans.",2001-11-04 00:00:00,"4fd212068eb7c8105d787c35","http://www.nytimes.com/2001/11/04/us/gop-not-relying-on-aid-from-bush-in-02-elections.html"
"CHOICE is the driving force of capitalism. Choosy consumers determine what products and companies thrive or die as they pick among tubes of toothpaste or plans for cellphone service. Choice fuels competition, innovation and efficiency. These days, consumer choice has claimed a prominent new position as a policy tool: the prescription for everything from improving public schools to paring bloated health care costs to saving Social Security.",2005-03-27 00:00:00,"4fd283a78eb7c8105d852252","http://www.nytimes.com/2005/03/27/weekinreview/27port.html"
"IF you are looking for more confirmation that the United States and global economies are vibrant, just check out commodity prices, especially those for industrial materials. ''The story is that all commodities are on the move,'' said James W. Paulsen, chief investment officer at Wells Capital Management. And he sees that as a plus right now for the United States economy and the stock market, now at its highest level since the summer of 2001.",2005-03-06 00:00:00,"4fd2a5e28eb7c8105d88dd7b","http://www.nytimes.com/2005/03/06/business/yourmoney/06mark.html"
"THE Commerce Department's ''flash'' report of a 6.6 percent increase in real gross national product during the April-June quarter was a bit higher than most economists were expecting a few weeks ago, but not quite the ''barn burner'' some are now calling it. The consensus forecast of 46 leading economists and econometric forecasting services, as reported by Eggert Econometric Enterprises on June 10, called for a 6.3 percent gain in real G.N.P. in the second quarter, just three-tenths of a point below what the Commerce Department now estimates. The private economists thought most of the gain would result from the end of inventory-cutting. They expected that businesses, which had been liquidating inventories at an annual rate of $20.3 billion in the fourth quarter of 1982 and $16.1 billion in the first quarter of this year, would be trimming stocks at a rate of only $2.8 billion in the second quarter, as measured in constant 1972 dollars.",1983-06-22 00:00:00,"4fd134068eb7c8105d603bcf","http://www.nytimes.com/1983/06/22/business/economic-scene-recovery-s-strength.html"
"Business activity was falling in most parts of the country in the weeks leading up to the outbreak of war in the Persian Gulf, with little sign that the contraction was being blunted by lower interest rates, a Federal Reserve survey showed today. The Fed's ""beige book"" report on current economic conditions called the situation in the gulf ""a key determinant of both current and future economic activity,"" which the Fed said ""appears to be declining in most districts.""",1991-01-24 00:00:00,"4fd197e98eb7c8105d6a6938","http://www.nytimes.com/1991/01/24/business/more-signs-of-a-slump-nationwide.html"
"Prices that farmers received for raw products declined eight-tenths of 1 percent in March, after edging higher in the two previous months, the Agriculture Department said today. The decrease pushed the overall average of farm prices 7.7 percent below the level a year earlier, officials said, even though prices rose 3.1 percent in January and another eight-tenths of 1 percent in February, the first increases in more than a year. Lower farm prices have clouded farmers' income prospects for 1982, but have also helped hold down food price increases at the consumer level. Department economists now expect retail food prices to rise an average of 6 percent this year, compared with a 7.9 percent gain in 1981. At 6 percent, the increase would be the smallest since the 3.1 percent rise in 1976.",1982-04-01 00:00:00,"4fd11fcd8eb7c8105d5dff21","http://www.nytimes.com/1982/04/01/business/prices-paid-to-farmers-down-0.8.html"
"Polls consistently show that President Reagan is held in low esteem by black Americans, and a report by the Center on Budget and Public Priorities, a nonprofit research group in Washington, may help explain why. The center, which frequently criticizes the Administration, said in a study released last week that Mr. Reagan's policies had devastated poor blacks and threatened the black middle class.",1984-10-07 00:00:00,"4fd154a28eb7c8105d637e9f","http://www.nytimes.com/1984/10/07/weekinreview/the-nation-four-poor-yearsfor-blacks.html"
"It's housing, stupid. More precisely, it's housing finance. As the Obama administration seeks ways to revive the economy, not to mention win an election, it is becoming clear that the biggest mistake officials made when they took office nearly three years ago was to underestimate the continuing damage to the economy from the mortgage crisis.",2011-12-02 00:00:00,"4fd2b9f58eb7c8105d8b00bc","http://www.nytimes.com/2011/12/02/business/time-to-accelerate-the-housing-recovery-floyd-norris.html"
"THE minutes of the Federal Open Market Committee, the policy-making arm of the Federal Reserve, can be more illuminating than the cryptic utterances of the central bank's chairman, Alan Greenspan. The release of the minutes from each meeting, though, is delayed until after the next meeting is held, usually about six weeks later. And by then the group's members -- Fed governors and some presidents of the regional reserve banks -- have often conveyed their thoughts to the financial markets in speeches and other ways.",1999-04-08 00:00:00,"4fd1e9238eb7c8105d7378be","http://www.nytimes.com/1999/04/08/business/markets-market-place-tea-leaf-reader-alert-minutes-fed-s-policy-making-sessions.html"
"On Friday, House Republicans unveiled their proposal for immediate cuts in federal spending. Uncharacteristically, they failed to accompany the release with a catchy slogan. So I'd like to propose one: Eat the Future. I'll explain in a minute. First, let's talk about the dilemma the G.O.P. faces.",2011-02-14 00:00:00,"4fd28a2a8eb7c8105d85c239","http://www.nytimes.com/2011/02/14/opinion/14krugman.html"
"Faced with a divided Congress and an economy in desperate straits, President Obama tried bargaining with Republicans, he tried adopting some of their ideas and he pleaded with them for reasonable policies to help stave off disaster. For his efforts, he got nothing but a cold shoulder and the country got a credit downgrade. Now, on a bus tour in the Midwest, he is bitterly pointing the finger at his opponents for their refusal to consider any new revenues to tackle the deficit and their insistence on deep near-term spending cuts that will only cause more economic pain. His anger is long overdue. But it would be much more effective if he combined it with strong ideas of his own for how to fix the economy, rather than the thin agenda he is now promoting.",2011-08-17 00:00:00,"4fd2a37a8eb7c8105d888e97","http://www.nytimes.com/2011/08/17/opinion/waiting-for-mr-obama-his-anger-is-a-start.html"
"Question: Your company's widgets are losing out to low-cost imports. What do you do? 1. Close your American factory and start making widgets or widget parts in South Korea, Mexico or some other place where labor is cheap. 2. Automate the factory to cut your workforce (and labor costs) by two- thirds.",1983-09-30 00:00:00,"4fd1462b8eb7c8105d621260","http://www.nytimes.com/1983/09/30/opinion/how-to-help-america-compete.html"
"Gov. Bill Clinton asserted today that President Bush had abdicated responsibility for the nation's economic troubles and that conflict between the President and his fellow Republicans promised larger Federal budget deficits. ""President Bush says the buck stops somewhere else, and you ought to be afraid of my opponents that might even be worse than me,"" the Democratic Presidential nominee said at an afternoon rally outside Independence Hall here.",1992-08-11 00:00:00,"4fd1d13a8eb7c8105d70b8d3","http://www.nytimes.com/1992/08/11/us/the-1992-campaign-clinton-says-gop-conflict-on-economy-promises-higher-deficit.html"
"For his first months in office, Treasury Secretary Henry M. Paulson Jr. kept to the shadows while cabinet colleagues were campaigning for a Republican Congress. He made it plain that he disliked politicking, and he irritated some Republicans the Friday before Election Day by not joining the administration chorus talking up a drop in the jobless rate. But now the new Treasury chief is set to plunge in. Untainted by the harshly partisan rhetoric of the past, he hopes to use his prowess as the former head of Goldman Sachs not just to pursue critical economic deals with China and other American trading partners but -- equally important for the weakened administration -- to explore deal-making with Democrats in Congress, as well.",2006-11-11 00:00:00,"4fd2afad8eb7c8105d89eac8","http://www.nytimes.com/2006/11/11/business/11paulson.html"
"The Federal Reserve is adding funds to the banking system and thereby encouraging lower short-term interest rates, data released by the Fed late yesterday showed. Supplying more credit to the banking system helps cause more growth in the nation's basic money supply, which the Fed said yesterday rose $1.1 billion in the week that ended Sept. 9. M-1B totaled $432.9 billion, including a $900 million upward revision of the previous week's data. That was more than $4 billion below the Fed's announced 1981 money supply growth targets.",1981-09-19 00:00:00,"4fd112728eb7c8105d5c9887","http://www.nytimes.com/1981/09/19/business/credit-markets-money-supply-up-1.1-billion.html"
"Any claim that President Clinton and Vice President Al Gore have to credit for the country's long run of prosperity dates to the evening of Aug. 6, 1993. That was when Mr. Gore cast the tie-breaking vote in the Senate on the administration's plan to reduce the budget deficit by raising taxes and restraining spending, a move fraught with political as well as economic risks. Republicans, not one of whom voted for it, predicted that the legislation would choke what had been a fragile recovery from the 1990-91 recession. Mr. Clinton and Mr. Gore asserted that it would unlock the economy's potential by easing the pressure on interest rates, and they say history has proved them correct.",2000-10-09 00:00:00,"4fd2458f8eb7c8105d7e0265","http://www.nytimes.com/2000/10/09/us/the-2000-campaign-the-economy-roots-of-prosperity-reach-past-clinton-years.html"
