"comment_id","comment_likes_count","comment_message","attacks"
"10154135903436168_10154141361441168",4,"I'm voting for Steven Stokes!!!  As Mario Israel Vargas so aptly put it (below), ""Loretta Sanchez is an undemocratic Clinton pledged superdelegate. The same Clinton that deported women and children that came to America to run away from violence. No thank you!""",1
"10154135903436168_10154141361441168",4,"I'm voting for Steven Stokes!!!  As Mario Israel Vargas so aptly put it (below), ""Loretta Sanchez is an undemocratic Clinton pledged superdelegate. The same Clinton that deported women and children that came to America to run away from violence. No thank you!""",1
"10154135903436168_10154141361441168",4,"I'm voting for Steven Stokes!!!  As Mario Israel Vargas so aptly put it (below), ""Loretta Sanchez is an undemocratic Clinton pledged superdelegate. The same Clinton that deported women and children that came to America to run away from violence. No thank you!""",1
"10154135903436168_10154141361441168",4,"I'm voting for Steven Stokes!!!  As Mario Israel Vargas so aptly put it (below), ""Loretta Sanchez is an undemocratic Clinton pledged superdelegate. The same Clinton that deported women and children that came to America to run away from violence. No thank you!""",1
"10154135903436168_10154141361441168",4,"I'm voting for Steven Stokes!!!  As Mario Israel Vargas so aptly put it (below), ""Loretta Sanchez is an undemocratic Clinton pledged superdelegate. The same Clinton that deported women and children that came to America to run away from violence. No thank you!""",1
"10154135903436168_10154141361441168",4,"I'm voting for Steven Stokes!!!  As Mario Israel Vargas so aptly put it (below), ""Loretta Sanchez is an undemocratic Clinton pledged superdelegate. The same Clinton that deported women and children that came to America to run away from violence. No thank you!""",1
"1638666633065004_1638954446369556",3,"IF THE OMNIBUS BILL STANDS AS IT IS, AMERICA IS LOST....WE HAVE BEEN BETRAYED, YET AGAIN, BY THOSE  WE PUT INTO OFFICE. I have called Congressmen's Offices this morning, they will not reveal how they voted or why ""REFUGEE RESETTLEMENT, ILLEGAL ALIEN (a.k.a. Undocumented Citizen) PROGRAMS, PLANNED PARENTHOOD AND CLIMATE CHANGE PROVISIONS have received EVERYTHING Obama wanted (with a carte blanche check - no limit to spending) and the ability to flood The USA with hundreds of thousands of fighting age islamic ""refugees"" who have repeatedly said they hate us, plan to kill us and take over our country....As AMERICAN CITIZEN FAMILIES and AMERICAN VETERANS ARE HOMELESS AND JOBLESS. I am continuing to PRAY and call and email politicians and Speaker of The House  Paul Ryan to beg for consideration for AMERICAN CITIZENS. It is all I know to do.",0
"682738765194471_682748098526871",1,"its better than another war.  if they don't comply we can do whatever we need to do to make them , this was negociated with other security  council members.  i'm just sick of sending our young soldiers to the middle  east to die for the war mongers in congress.",1
"836118459789606_836157809785671",1,"So put a stop on it...that is why the Republicans were voted in.  Make the president veto your bill",1
"1764860790465735_1765038590447955",0,"I'm pretty sure you understand that the powers that be will never ""acknowledge"" any of this.  Even if they did then what Senator?  Seriously, then what?",0
"10152546713017693_10152546797192693",2,"Why do democrats force this issue cramming imagration down our throughts?",0
"595895037237275_654712011353008",1,"The republican caucus gave you a option to ensure due process for citizens, but you wanted all or nothing so you could whine to the voters and politicize a false narrative over firearm ownership. The secret terror watchlist as it stands gives no due process for wrongfully accused. So pick your sucker up off the ground and tend to business of getting the country back on its feet. If you cared for the American public you would try to outlaw this Muslim invasion of our country instead of lining your pockets with lobbyists 30 pieces of silver. Follow the constitution!",0
"10153602056201747_10153602344451747",3,"What we really need is for you to lead the effort to enforce the Constitution, then all this other money grabbing efforts won't be needed, Please!",0
"1166646190032236_1167049899991865",3,"You do realize sir, that it turns out, the passport was a fake. None of the bombers were from Syria.",0
"10153897096024720_10153898697059720",0,"I agree with David, Lets finally get this train back on the track and in the right direction. If the state department cannot find anything wrong with Clinton's email problem or stalling, heads need to roll and their budget needs to be ridiculously scrutinized.  Now do it and stop talking about it. If the Republicans cannot fix anything, they need to go home too.",0
"10154314327932068_10154317295147068",0,"Don't respond to this hater...just more clickbait. Lead by example.",1
"10153607278719804_10153607388394804",7,"Funny how the only people against this deal are those who have a vested political interest in seeing the President fail.",0
"10153043550687106_10153044195497106",1,"Yes! End all gun fee zones. Get 2/3 majority vote to stop the Obama treety with arian nation of  iran.",0
"10153820104538489_10153820324113489",5,"You’re 29 years old with a wife, two children and a job. You have enough money, and can afford a few nice things, and you live in a small house in the city. Suddenly the political situation in your country changes and a few months later soldiers are gathered in front of your house. And in front of your neighbours’ houses. They say that if you don’t fight for them, they will shoot you. Your neighbour refuses. One shot. That’s it.  You overhear one of the soldiers telling your wife to spread her legs. Somehow you get rid of the soldiers and spend the night deep in thought. Suddenly you hear an explosion. Your house no longer has a living room. You run outside and see that the whole street is destroyed. Nothing is left standing.  You take your family back into the house, and then you run to your parents' house. It is no longer there. Nor are your parents. You look around and find an arm with your Mother’s ring on its finger. You can’t find any other sign of your parents.  ~~~~~  ""But asylum seekers have so many luxury goods! Smartphones, and designer clothes!""  ~~~~~  You immediately forget it. You rush home, and tell your wife to get the children dressed. You grab a small bag, because anything bigger will be impossible to carry for a long time, and in it you pack essentials. Only 2 pieces of clothing each can fit in the bag. What do you take? You will probably never see your home country again. Not your family, not your neighbours, your workmates… But how can you stay in contact?  You hastily throw your smartphone and the charger in the bag. Along with the few clothes, some bread and your small daughters favourite teddy.  ~~~~~  ""They can easily afford to get away. They aren’t poor!""  ~~~~~  Because you could see the emergency coming, you have already scraped all your money together. You managed to save some money because of your well paid job. The kind people smuggler in the neighbourhood charges 5,000 euros per person.  You have 15,000 euros. With a bit of luck, you’ll all be able to go. If not, you will have to let your wife go. You love her and pray that you the smugglers will take you all. By now you are totally wiped out and have nothing else. Just your family and the bag. The journey to the border takes two weeks on foot.  You are hungry and for the last week have barely eaten. You are weak, as is your wife. But at least the children have enough. They have cried for the whole 2 weeks. Half the time you have to carry your younger daughter. She is only 21 months old. A further 2 weeks and you arrive at the sea.  In the middle of the night you’re loaded onto a ship with other refugees. You are lucky: your whole family can travel. The ship is so full that it threatens to capsize. You pray that you don’t drown. The people around you are crying and screaming. A few small children have died of thirst. The smugglers throw them overboard. Your wife sits, vacantly, in a corner. She hasn’t had anything to drink for 2 days. When the coast is in sight, you are loaded onto small boats. Your wife and the younger child are on one, you and your older child are on another.  You are warned to stay silent so that nobody knows you’re there. Your older daughter understands. But your younger one in the other boat doesn’t. She doesn’t stop crying. The other refugees are getting nervous. They demand that your wife keeps the child quiet. She doesn’t manage it. One of the men grabs your daughter, rips her away from your wife and throws her overboard. You jump in after her, but you can’t find her again. Never again. In 3 months she would have turned 2 years old. Isn’t that enough for you? They still have it too good here and have everything handed to them on a plate?  You don’t know how you, your wife and your older daughter manage to get to the country that takes you in. It’s as though everything is all foggy. Your wife hasn’t spoken a word since your daughter died.  Your older daughter hasn’t let go of her sister’s teddy and is totally apathetic. But you have to keep going. You are just about to arrive at the emergency accommodation. It is 10pm. A man whose language you don’t understand takes you to a hall with camp beds. There are 500 beds all very close together.  In the hall it’s stuffy and loud. You try to get your bearings. To understand what the people there want from you. But in reality you can barely stand up. You nearly wish that they had shot you. Instead you unpack your meagre possessions: Two items of clothing each and your smartphone. Then you spend your first night in a safe country. The next morning you’re given some clothes. Among the donated clothes are even branded ‘label’ clothes. And a toy for your daughter. You are given 140 euros. For the whole month.  ~~~~~  ""They’re safe here. Therefore they should be happy!""  ~~~~~  Outside in the yard, dressed in your new clothes, you hold your smartphone high in the air and hope to have some reception. You need to know if anyone from your city is still alive. Then a 'concerned citizen‘ comes by and abuses you. You don’t know why. You don’t understand “Go back to your own country!"" You understand some things like “smartphone” and “handed everything on a plate.” Somebody translates it for you.  ~~~~~  And now tell me how you feel and what you own? The answer to both parts of that is “Nothing.”",0
"919054648105331_920818401262289",0,"Although dangerous, Its not the drug cartels we need to worry about so much as the shrinks and doctors, who just happen to be the biggest drug pushers in this country John    Addiction is not about a particular drug by the way either.  Its the obsessive, compulsive nature of an addict.  Addiction can 'Never' be cured nor can we stop people from dieing.  They will continue to die in greater number.  And younger with each passing year.  And although thee action these politicians are taking is very admirable.  They will not be able to understand, or identify, we who are recovering from a near fatal disease, unless they themselves are in recovery.   The most important thing to do right now is keep the treatment centres open, and continue to have judges in the courts who are sympathetic to our plight and refer drug offenders to such facilities.  No one gets and stays clean unless they truely want to.  12 step fellowships aren't here for people who need them.  We are here for the people who want this.  And are willing to find a new way to live without a mind altering substance clouding and polluting their lives.    ""We cannot change the nature of the addict or addiction. We can help to change the old lie, 'once an addict, always an addict', by striving to make recovery more available.  Help us to remember this difference""   Jimmy K.",0
"10153639056650943_10153659143325943",1,".Since 1952 with the Immigration and Nationality act, it has been illegal for Congress or any duly appointed official. To allow the admittance of any foreign being into the country who is part of, or subscribes to, any institution or religion that seeks the overthrow the US Constitution. That would mean all talmudic based religious clubs, both of them judaism and islam, are illegal in this country. As they are terrorist organizations to the US Constitution in ever seeking to replace the US Constitution with their homosexual pedophile only agenda. All synagogues and mosques must be converted to public libraries and museums with these talmudic espionage clubs banned and all arrested at every level acquiescing to talmudic agendas. These demented aspirations of a 240 year old 7 generation club, should be a case history in a psychiatric college. Instead the 1800 extended family members of the house of rothschild have manipulated the worlds banking through unmatched quantity of controlled assets in the worlds countries finances since 1815 when they acquired England.  No admittance visa can be granted to any individual who is affiliated in any manner with islam or judaism as these clubs both seek to overthrow the world and state murder is fine of none club members, it is not. The people of each country where this psychosis is accommodated must make arrangements to have the adherents of these clubs institutionalized. Their insidious abuse of humanity must be dealt with with including the investigation of all hired members of their fabricated clubs, like the UN, the IMF, the CIA, for compliance, as difficult for me to conceive any could be ignorant or innocent of the talmudic zionist islamic world hegemony agenda.  The bad science lie of greenhouse gasses from human activity causing global warming, pitiful unsubstantiated rubbish. It is UV class C radiation from the Sun measured impacting the surface for the first time ever in 2013 in Ecuador, announced as headline in April 2014.  Monsanto have acquired the weather manipulation patent in 2012, Boeing corp purchased in 2010, from william finnigan head of naval weather warfare for 28 years using aluminum phosphate, barium salts and strontium work .      Day 769 of 10 million metric tons per year, per david keith, aluminum sprayed 24/7 by 3000 airborne tanker refueling craft, modified to spray aerosol metal powders.  They are adding glyphosate, for a world agriculture monopoly, only their gmo synthetic distortions will survive. Contact your elected servants,  1./ Demand all aerosol spraying by the US airforce stop, arrest all involved. 2./ Abolish the CFR, arrest all its members all at its creations, the IMF, UN, CIA, for racketeering, espionage,  and operating under an illegal charter. Only sovereign nations can be granted a charter, not groups, clubs, or people, per Constitution. 3./ Remove the president from office and charge him with being a spy., under the UCMJ at 906.106 traitor under 18 USC, Part 1, Chapter 115,Sec.2381.S.      No TPP, No illegal, UN socialist amnesty, secure that border.",0
"10154046587428787_10154047264083787",0,"You guys are so sad............",1
"1441465812532062_1442125442466099",3,"You represent ALL of us.  Stop taking money from the NRA and ban assault weapons.  Hunters do not use them and people who are not in the military should not have access to them!",0
"742809209206446_744801155673918",4,"I am appalled that as my representative, you have not posted or spoken out about the racism and bigotry that is happening in your party and with the president elect.  I feel like this is 1938 all over again.  Your president elect has opened the Pandora box of hatred.  If people like you ,do not respond, we are in bigger trouble than I think...and I think we are in big trouble",1
"1101676989885641_1102909559762384",1,"About your ""Record of Success"" on public health... I have 11 damaged spinal discs, 7 are impinging on my spinal nerve, and I have 3 fractured vertebrae. I'm in constant severe pain and have to spend my life in bed because:  1) the government can't make up their mind that I'm disabled,  2) NJ medicaid says I don't qualify, even though I did last year, and HealthCare.Gov says I do, so I don't know if I will really be covered during my appeal,  3) There are NO spinal surgeons on the medicaid approved doctor list.  4)  I can't get my pain medications anymore, that allowed me to function a bit, because of all the hype from the FDA has scared off all my doctors,  5) I'd like to work so I could get decent health care but I can't work because I can't have decent healthcare because I can't work because I can't get decent healthcare, because I can't work..... so I'm stuck in a whirling bureaucratic nightmare of bungling and buck-passing.",1
"1243210365704769_1244000422292430",0,"And what are our children going to do when they need that oil in the future. This is a horrible mistake.",0
"10153261447137807_10153261458157807",0,"Perhaps you should hear the facts from Planned Parenthood on the salaries and travel expenses and parties paid out on taxpayer dime!  When an agency leader wants a Lamborghini off of the taxpayer it's time to remove all funding and say you make way too much and it's not going to the patients!  Say no to planned parenthood for the law breaking that they're doing as well!   Shut them down!  https://www.facebook.com/CongressmanJasonChaffetz/videos/845660545549230/",0
"1021768984556396_1021802971219664",7,"How can you advocate taking constitutional rights away from someone who is on a government watchlist, but hasn't been convicted of any crimes? And why should the American people trust bureaucrats like yourself with such power? What's to stop you from putting anyone who you don't like on the watchlist and thereby removing their constitutional rights? And what's to stop you from applying the same logic to other rights? I don't often side with the Republicans, but I think they made the right choice here.",0
"10152868573421646_10152868779436646",1,"I'm disappointed with those who voted for TPP fast track. How did you vote?",0
"10153214531688978_10153217011713978",4,"We, from the level headed crowd, were terribly upset when Schumer sold out to AIPAC and the Right Wing Fundamentalists, but at no time did we invoke hate speech, compare him to Hitler, or show up at his office with a gun. You're some sick F----. Really, can't you R.W. Fundamentalists think of any other horrific mass murderer than Hilter. It's so moronic to compare Pres Obama and Hitler. Christ, you people compared healthcare to the extermination of the Jews. It's disrespectful to the Jews who died at the hands of Hilter. When has Pres Obama ever killed millions of people and wanted to exterminate them? I can't say the same for Netyanhu or many other Middle Eastern leaders.",1
"10154284528453083_10154284805143083",1,"It is taxation without representation...only they change the name from TAX to things like ""healthcare"" and ""aid"" and ""subsidy""....those who do pay are up against a wall supporting too many who pay nothing...and a govt racking up new ""charges"" by the minute. It simply cannot be sustained at this level.  We are an average family who pays a HUGE percentage of our income each month on taxes, required healthcare premiums, and required car / homeowners insurance...none of it is optional.",0
"10154287817061460_10154287859226460",1,"Doesn't the President have enough to do than campaigning for someone else? Who is paying for this?",1
"10154290864826747_10154291691551747",0,"Not good!!",0
"1169372956443354_1170238086356841",2,"Trump is an existential threat too!",1
"1298370393525375_1298475063514908",1,"We need to disband the UN",0
"1730548363838994_1730564243837406",4,"Where are the four American ""prisoners"" in all this? They should have been released before we even sat down with Iranian leadership.  Neither party should disagree with that.",0
"811398888979018_812557938863113",0,"once again we have a tragic headline and Beltway Buddy is trying to exploit it.  pathetic!!",1
"847792015269848_848224178559965",1,"I am also very curious to know how many understand just how catastrophic the worst National Security breach in the history of our country really is. The OPM breach reveals every foreign national and US citizen authorized a security clearance and all the attendant personal and professional information associated. Connect those dots and every system, operation, and support links are revealed. Ripped our doors wide open.",0
"871849959528010_871870639525942",2,"Sorry but there is to much talk and not enough action in DC to protect us from our own government",0
"10153921081268751_10153930788363751",0,"John, he doesn't read the legislation he throws upon our heads. why would you think he would read his FB posts?",0
"1175694602444890_1175753845772299",1,"Not sure if I support that... The reality is that our entire health system is broken. With or without health care. Even, when one works for a good employer, with decent monthly co-pay premiums the deductible is $5 k. Free charity healthcare existed prior to Obamacare & it exists now. If not, folks just put it on a credit card. Then, file bankruptcy. Im not sure what the answer is ... But, its a Americas problem!!! Not just a ""party"" problem :-)",0
"1013845931993805_1014603508584714",0,"My concern, sir, is why you voted for "" The Iran Deal"" and failed to recognise that this agreement should be treated as a treaty and make the Senate vote on that.I voted for you more than once and expect more of the conservative platform that you ran on.",0
"729160027188472_729169223854219",5,"Then please adhere to your oath to uphold & protect the Constitution... STOP OBAMA'S DEAL WITH IRAN and DEFUND PLANNED PARENTHOOD!!!",0
"10153471763399804_10153472158094804",1,"you really do hate people without trust funds, don't you.",1
"1249305081765232_1249648381730902",2,"Mitigate? My vote is: eradicate. Like MOST (ok, all) government departments they have outgrown their usefulness and become but one more burden to our citizens.",1
"10153578631604110_10153598466629110",2,"Tom that lie has been debunked so many times. It is sad to hear to see you using the playbook of the folks who loot this country. You have done a lot of good, selling out is a staple of folks to long in government and so is expected, you actually held out longer than most so thank you for that time. God Bless you and happy looting.",1
"10153272640529607_10153273212789607",1,"Veto. What waste of taxpayer money",1
"617554348406003_618682604959844",0,"*** ASYMMETRIC CYBER-SECURITY THREAT ***   SENATOR ERNST --- If you have the moral courage to publicly acknowledge my concerns, I'll make a $1,000 donation to a mutually agreed upon charity (on your behalf).  This money has been placed in an escrow account.  You don't even have to attempt an answer. Just raise the issue. agsaf.org/the-rick-rescorla-comparison  Every NFL stadium has 50,000 - 100,000 active wireless devices capable of receiving real-time, false information. Shouldn't the NFL explicitly warn its fans that legitimate emergency evacuation orders would NEVER be delivered via their personal cell phones?  Reason being, if something like this were to happen... it's almost certainly a malicious hoax designed to create a stampede. Hint: official stadium evac orders come from the public address system in tandem with the video monitors. NOT CELL PHONES.  Just some common sense, public safety info that nobody's allowed to talk about. The federal government and private industry won't go anywhere near this generic cyber-security threat... unless there's a tragedy first. This is not complex. It's merely the modern, technological equivalent of shouting FIRE in a crowded theater.   The following U.S. Senators have blocked me for posting this material:  Ron Johnson (R-WI), Marco Rubio (R-FL), Rand Paul (R-KY), Pat Toomey (R-PA), Lisa Murkowski (R-AK), Rob Portman (R-OH), Mike Crapo (R-ID), Richard Blumenthal (D-CT), John Boozman (R-AR), Brian Schatz (D-HI), Mike Rounds (R-SD), Richard Burr (R-NC), Dan Sullivan (R-AK)  If you support freedom of speech, please consider clicking the ""like"" button.  agsaf.org (Artificially Generated Stampede Awareness Foundation)",0
"1148851165168461_1150747178312193",1,"I am writing to you again  regarding House Resolution 752 condemning the dog meat festival in Yulin China & urging China to end the dog meat trade practice. It  has been assigned to the Asia/Pacific Subcommittee.  There was a hearing on this resolution September 14th brought by Congressman Alcee Hastings. Many members of animal welfare organizations presented their evidence of the extreme cruelty & torture these trusting & defenseless animals are forced to endure until they eventually are killed. It was truly the most heart wrenching & sickening display of depraved human behavior towards animals I have ever seen… and I will never, ever forget it.  Please realize there is a human element in this as well. Children are being exposed to these atrocities & are witness to the prolonged torture & agony these animals endure. Also, diseases the sick & dying dogs carry... rabies, cholera, etc. people are exposed to & consume.  I will always be grateful to Congressman Hastings for having the courage to sponsor this much needed resolution and it is heartening to see my beloved state of California leading the way in support of it. Ms. Congresswoman, Pete Aguilar from the 31st Congressional District recently joined the other 14 California representatives in co-sponsoring this resolution & just last week Congressman Garamendi of the 3rd district informed me he will be supporting it as well.  I would be most proud of my state if you could find it in your heart to include yourself with this compassionate, esteemed group. California has always been the leader in doing what is right. Let's keep it going",0
"10153748695939110_10153749975359110",2,"In spite of being the most highly armed country in the world, the number of armed civilians stopping mass shooting in the last 30 years: zero.",0
"816753288379100_816868095034286",0,"The budget doesn't balance in 2024. What are the cuts? I've read the Conference Committee Report and there are no specified cuts. The only reconciliation action is to repeal Obamacare, not tax reform or social security reform, why waste a good opportunity for all three instead of using Reconciliation for only one? The budget is a wasted opportunity to fix the nation's fiscal health, it is a wasted opportunity to reform major programs that will be exhausted in less than two decades. This budget is irresponsible.",0
"884250314974502_884543868278480",0,"Jeff That has became a joke.  My husband is still waiting for the VA to replace his scooter that is falling apart almost.  They promise a year ago they would take care of it.  JOKE , JOKE   Must be on a cruise some where.",1
"1000316243340850_1000791706626637",0,"One person can't change anything in congress. The time has to be right and everyone has to be on board. It appears now they are on board and moving, so instead of condemning, pray it goes through!",1
"812685152199937_813599805441805",0,"2:45pm...you are on cspan speaking from the house bemoaning the fact that the Senate has not acted on various bills....HAVE YOU FORGOTTEN THAT REPUBLICANS control the Senate???? Clearly you have.",1
"903837873054421_904335053004703",6,"TIME TO VOTE YOU OUT OF OFFICE.",0
"861955090529110_862033607187925",0,"Rou Blunt why screw around with this fuel nonsense when we can cut or got the Social Security I have enough investments we don't need to support this Social program..",1
"907661672603039_907701025932437",0,"Hey Ricky as PBO would say Looks like your ""making common cause with the GOP"" ?...Boehner open to raising debt limit ....http://thehill.com/blogs/floor-action/255267-boehner-open-to-raising-debt-limit",1
"10150595262480178_10153266563215178",1,"Whiskey Tango Foxtrot? Sometimes it's better to just say nothing.",0
"734382786694341_808813209251298",0,"#BernieSanders  #feelthebern The people of Hawaii have CLEARLY made the choice for their nominee, Bernie Sanders is who the people have chosen; do your duty as a public elected official or lose your elected position.",1
"1301394349871596_1343841855626845",0,"Please stop the Dakota Access Pipe Line. DAPL.  Clean water first!  Treat native protesters with dignity please!",0
"859015284134345_861126143923259",3,"6-11-15: Rep. Denny Heck (D-Wash.) released the following statement:  “Trade is a vital part of Washington’s economy. There is no doubt about that. Trade does not, however, exist in a vacuum, and for any agreement to be successful, we need to think bigger picture. Investing in our infrastructure, implementing comprehensive immigration reform, and reauthorizing the Export-Import Bank are some of the priorities that are being ignored during this debate. If we want to build an economy ready to compete with the rest of the world, we need to broaden this trade effort to include a commitment to actions that will bolster our economy back home.  “Accordingly, and after a great amount of input from constituents in the 10th District, I will vote no on trade promotion authority, known as fast track. I am open to trade legislation that enhances our ability to better compete in a global economy, but this approach is piecemeal and does not do enough to advance the interests and potential of the hard-working Americans I represent. We can do better.”",0
"853754044705049_853916511355469",0,"I'm curious: We're you appalled before or after you found out how heavily edited and misleading the video is?",0
"10154634433614384_10154637857049384",3,"It's time for you and Harry Reid to retire.  The world would be better off and we can get people who will actually do their jobs to help people",0
"845021005560223_845204835541840",7,"NO NO NO NO NO! I want my children and grand children to have clean and reliable water resources when I'm gone",0
"1181954495217865_1182866361793345",0,"Without knowing what his ""interests"" are how does congress judge if he's in conflict. Taxes, show them.",0
"980834202025036_981381621970294",6,"Sir, I plead to you to support and co-sponsor the H Res 752. A resolution to end the dog meat in China and globally. This trade is about torture. The most horrific and barbaric torture upon sentient beings. It is like nothing I have ever seen. These animals suffer the most brutal, gruesome and excruciatingly painful deaths known to mankind. It is a disgrace to millions of people and to God. As country that prides itself for its honor and integrity our principles should not stop at our borders. We have an obligation to do what is right and to protect the defenseless. Americans want this atrocity to end. China wants this atrocity to end as well as millions of people around the world. I  plead for your compassion and your power to stand with the people and for the defenseless, to end this abomination once and for all. Thank you",0
"10156895526880720_1766447353642259",0,"So Jason, does your comment mean that you do not recognize the transgendered experience?",1
"978246752296886_979578142163747",0,"Never going to happen, unfortunately.  Perhaps after the election but doubtful.",0
"1137410332980059_1144722055582220",13,"Congressman Marino your page is inundated with requests asking that you co-sponsor the bipartisan House Resolution 752 urgently and well before the end of the 114th Congressional session. Global awareness is growing and outrage is mounting at the horrific torture inflicted on tens of millions of dogs, cats and other animals that are the helpless victims of the Dog and Cat Meat Trade in China, and much of Asia. People are looking to those in positions of power and government to show compassionate leadership and to not be afraid to take a stand against this practice. We live in a global world, more than ever before, and what is happening in China (and other parts of Asia) affects us all, directly and indirectly. There are many decent Chinese citizens who are risking their lives to fight the DCMT, they are pleading for support and help from the USA and other countries.  I wonder why would you not support this vital resolution?  How can human beings stand by and ignore how dogs are boiled and skinned whilst fully conscious and alive? Dogs, many are stolen pets even, others come from the most miserable 'dog farms' imaginable...these animals are crushed into wire cages with broken bones, spines and injuries, transported for days in pain without food and water during the sweltering heat of summer and the freezing cold of winter, many will suffocate or succumb to their injuries during transport, and those who survive the tortuous journeys are finally tortured to death. We do not have the right to do this to any animal, to any innocent living being...for heaven's sake, even the worst mass murderers are treated better than this....those who close their eyes and do nothing are complicit.  Dogs serve and protect us, think of the brave military dogs that go to war with our soldiers, the police dogs, the therapy dogs for our soldiers who suffer PTSD, guide dogs for the blind, companion dogs...their unconditional love and loyalty...is supporting House Resolution so much to ask??? Heaven forbid but perhaps one day you, or someone you love, may need the help of a dog to save your life!  Are we not supposed to fight for and defend those who cannot fight for and defend themselves? Every day, whilst you and I are working, eating, sleeping, enjoying our freedom and liberty and the comforts of life...these dogs and cats are being hung, beaten, their eyes gouged and dismembered all whilst alive and fully conscious, they are crucified and disemboweled, thrown into boiling water and as they struggle to escape they are pushed back, skinned alive, others will be restrained and sliced open, their heart and organs wrenched from their bodies as they take their final breath....others watch on from their cages in terror knowing they will be next...is this something you can ignore Sir? With respect I ask you, have you ever experienced the searing pain of boiling water on your skin?  I have, and now even  to look at water boiling in a saucepan is confronting knowing the fate that awaits tens of millions of dogs and cats.  PLEASE BEAR WITNESS TO A VERY SHORT VIDEO THAT WAS PRESENTED BEFORE THE CONGRESSIONAL HEARING IN SEPTEMBER 2016...IT PROVIDES JUST A GLIMPSE OF HOW THESE ANIMALS SUFFER AND DIE.. PLEASE SEE THIS, PLEASE HEAR THIS....why would you choose to ignore this and do nothing? ..https://www.youtube.com/watch?v=E0lfsiiGMWg",0
"898034206911246_898570983524235",5,"This is the second time a recruiters office was attacked, and the third time someone attacked the military on American Soil, it is time to rearm the Military and let them do the job that they were trained to do.  Teach those that would attack that there is a price and it is not going to be justice that last for years.  We trust these people to protect us, trust them to protect themselves!",0
"1111707062207691_780873942012354",4,"Oh, Pat, you know it is about President Obama naming the Supreme Court Justice.  Don't drag your feet on this, and don't be an obstacle to yet another proposal by the President.  You are way to old and removed from Kansas to be a voice for us.",1
"812435718836614_813570042056515",3,"And would have destroyed the last Pristine area in North America. So proud of my President !",1
"10153518717112701_10153550540632701",1,"And if you put criminals into jail instead of catch and release, enforced the mandatory 5 year sentence for gun crimes and supported stop and frisk, your gun crimes would drop to almost zero overnight.  But, instead you want to punish the law abiding citizens because you do not have the backbone to go after criminals.  If you elites want the citizens to give up their guns, give up your armed security.",0
"10153385133238396_10153390958718396",0,"Perversion goes against the laws of nature and mankind can't change that with their laws.",0
"1015275995201546_1015753268487152",0,"I see that none of you comprehend very well, as the whole world don’t have one language and the meaning of the same words. But we do know that we can hear each of us in our own native language? So again, Allah and God and Jehovah is the alpha and omega in their language. The word God is in your language and you call yourselves Christians and what sins have they done to the people of color? Jesus Christ today is showing us that we must have a different kind of action to be one of his followers and let your hate be your past. The Gospel is not a Religion for those who have common sense. Next time you want to comment on an issue do a thorough research before you expose your ignorance or sentiment. Aman",0
"10154204190063405_10154204276123405",3,"Gun violence is only rampant in places where lawful gun ownership is inhibited, or prohibited.  Why don't you take a good look at statistics.  It's the bare bone truth.  america is one of the safest places on earth when you take Chicago, New York, Los Angeles and Washington DC out of the mix. All Liberal (mis) managed cities that discourage gun ownership.",0
"1168163766563293_1169038313142505",0,"Hard to believe there r people's like this..",0
"538780762966016_538785106298915",0,"So the government can poison us like Flint.",1
"612997238880362_613233448856741",0,"What about the raising of homes and businesses that FEMA has proposed before beginning repairs? So many rumors and no concert answers.",0
"815036645260949_815834325181181",0,"It is fact, that PP saves more babies with proper prenatal care.  Abortions are the law and is a decision made between the doctor and patient.  Government should have no say so in the matter.  No government funds are used so there again, government should have no say so.  For a government that wishes all people to have rights from government, it is strange the government would get so involved in such personal and sensitive topic on a health issue.  It is strange that this individual doesn't know that most pregnant women know what a fetus looks like.  It has nothing to do with the appearance of a fetus.  And, does the government pay for the ultra sounds they are now demanding?   The same stupidity of drug testing welfare recipients to stop addicts from getting welfare as if people on welfare can afford drugs much less food!",1
"850416305041025_850528471696475",0,"Down with Israel!",1
